id;desvionum;wheelson;wheelsoff
1331;0;1450;1405
1332;0;1704;1626
1333;0;1900;1748
1334;0;2025;1907
1335;0;1815;1735
1336;0;1919;1756
1337;0;1701;1618
1338;0;1239;1143
1339;0;1233;1142
1340;0;1235;1135
1341;0;2001;1745
1342;0;1907;1650
1343;0;1909;1705
1344;0;1734;1629
1345;0;1737;1631
1346;0;1747;1630
1347;0;1823;1749
1348;0;2107;2018
1349;0;1945;1905
1350;0;1821;1742
1351;0;2141;2050
1352;0;2018;1936
1353;0;2044;1257
1354;0;2020;1241
1355;0;2018;1251
1356;0;609;2230
1357;0;631;2226
1358;0;656;2240
1359;0;151;2345
1360;0;2020;1815
1361;0;2029;1837
1362;0;2238;2155
1363;0;2101;1951
1364;0;1;2320
1365;0;2236;2130
1366;0;2137;2032
1367;0;2246;2209
1368;0;1100;1021
1369;0;850;658
1370;0;1038;956
1371;0;813;617
1372;0;1018;938
1373;0;806;612
1374;0;1235;830
1375;0;1211;825
1376;0;1227;822
1377;0;632;2336
1378;0;619;2332
1379;0;632;2339
1380;0;1911;1821
1381;0;2024;1942
1382;0;2134;2101
1383;0;1851;1804
1384;0;2020;1938
1385;0;2213;2143
1386;0;752;649
1387;0;726;614
1388;0;709;607
1389;0;1514;1350
1390;0;1835;1707
1391;0;1600;1419
1392;0;1710;1429
1393;0;1244;1149
1394;0;1630;1403
1395;0;1236;1149
1396;0;1646;1403
1397;0;1239;1143
1398;0;1328;1211
1399;0;1300;1142
1400;0;1311;1139
1401;0;1858;1717
1402;0;1625;1624
1403;0;2150;2106
1404;0;2019;1939
1405;0;1843;1703
1406;0;1616;1618
1407;0;2205;2114
1408;0;;
1409;0;446;2118
1410;0;438;2105
1411;0;436;2108
1412;0;1027;847
1413;0;800;634
1414;0;758;631
1415;0;1536;1006
1416;0;1751;1619
1417;0;2039;1917
1418;0;1806;1646
1419;0;757;646
1420;0;747;640
1421;0;806;657
1422;0;1304;1150
1423;0;1151;1037
1424;0;1153;1025
1425;0;2050;2009
1426;0;2209;2126
1427;0;1920;1834
1428;0;2056;2016
1429;0;2221;2137
1430;0;1918;1833
1431;0;1414;1236
1432;0;1416;1230
1433;0;1420;1233
1434;0;1838;1649
1435;0;1854;1653
1436;0;1947;1723
1437;0;1255;1117
1438;0;658;618
1439;0;842;746
1440;0;1015;941
1441;0;650;611
1442;0;1500;1327
1443;0;840;742
1444;0;840;739
1445;0;1243;1110
1446;0;1012;936
1447;0;647;606
1448;0;16;2314
1449;0;1756;1648
1450;0;1746;1643
1451;0;2105;1406
1452;0;2004;1310
1453;0;2013;1318
1454;0;2145;2108
1455;0;2036;1952
1456;0;2047;2005
1457;0;1925;1842
1458;0;2122;1336
1459;0;2117;1330
1460;0;2120;1339
1461;0;2105;2029
1462;0;1955;1916
1463;0;1950;1911
1464;0;2101;1919
1465;0;2102;1911
1466;0;2001;1740
1467;0;2115;2035
1468;0;1509;1232
1469;0;1702;1550
1470;0;2000;1740
1471;0;;
1472;0;1503;1229
1473;0;1658;1552
1474;0;1117;903
1475;0;1139;915
1476;0;1200;929
1477;0;1459;1017
1478;0;735;607
1479;0;1346;857
1480;0;1420;931
1481;0;1637;1406
1482;0;1722;1501
1483;0;1612;1341
1484;0;1709;1607
1485;0;1709;1608
1486;0;1710;1606
1487;0;1455;750
1488;0;1441;750
1489;0;1506;1435
1490;0;2133;2055
1491;0;1832;1754
1492;0;1713;1555
1493;0;1325;640
1494;0;2016;1915
1495;0;1516;1435
1496;0;2139;2057
1497;0;1839;1802
1498;0;1726;1555
1499;0;1342;635
1500;0;2024;1916
1501;0;1044;745
1502;0;1105;800
1503;0;1035;745
1504;0;101;2313
1505;0;2230;2029
1506;0;2227;2046
1507;0;2025;1923
1508;0;2024;1923
1509;0;2009;1910
1510;0;1309;1317
1511;0;2157;2114
1512;0;2040;1823
1513;0;1158;1019
1514;0;1751;1530
1515;0;1440;1346
1516;0;1222;1231
1517;0;2206;2126
1518;0;2035;1813
1519;0;1157;1014
1520;0;1734;1512
1521;0;811;640
1522;0;1405;1309
1523;0;929;853
1524;0;714;605
1525;0;738;625
1526;0;719;611
1527;0;1121;928
1528;0;1056;905
1529;0;1142;929
1530;0;1557;922
1531;0;744;609
1532;0;816;740
1533;0;1630;922
1534;0;1106;836
1535;0;1031;742
1536;0;1032;757
1537;0;830;735
1538;0;826;735
1539;0;816;727
1540;0;18;2309
1541;0;2350;2229
1542;0;2330;2212
1543;0;2022;1949
1544;0;2151;2111
1545;0;;
1546;0;37;2128
1547;0;136;2302
1548;0;10;2122
1549;0;1226;956
1550;0;850;811
1551;0;832;749
1552;0;1154;920
1553;0;;
1554;0;1247;1010
1555;0;1712;1426
1556;0;1539;1332
1557;0;1540;1343
1558;0;1839;1146
1559;0;1831;1150
1560;0;1905;1212
1561;0;2104;1934
1562;0;2101;1936
1563;0;2106;1941
1564;0;2230;2128
1565;0;;
1566;0;1202;1122
1567;0;;
1568;0;1410;1334
1569;0;1312;1231
1570;0;1510;1423
1571;0;1733;1701
1572;0;923;753
1573;0;1627;1545
1574;0;903;753
1575;0;1053;1016
1576;0;1331;1257
1577;0;1204;1127
1578;0;1715;1107
1579;0;1710;1104
1580;0;;
1581;0;1826;1708
1582;0;1845;1735
1583;0;1154;854
1584;0;2130;1341
1585;0;2056;1307
1586;0;2032;1256
1587;0;17;2249
1588;0;23;2255
1589;0;32;2306
1590;0;719;634
1591;0;1103;1040
1592;0;1554;1327
1593;0;943;832
1594;0;1229;1155
1595;0;658;612
1596;0;1612;1545
1597;0;1727;1654
1598;0;946;826
1599;0;2327;2052
1600;0;659;615
1601;0;920;802
1602;0;1043;1009
1603;0;1230;1148
1604;0;1555;1318
1605;0;1716;1454
1606;0;1712;1502
1607;0;1848;1458
1608;0;1849;1456
1609;0;1939;1534
1610;0;1944;1913
1611;0;1957;1927
1612;0;2029;1947
1613;0;1445;1323
1614;0;1512;1337
1615;0;1411;1014
1616;0;1416;1026
1617;0;934;719
1618;0;909;635
1619;0;845;625
1620;0;901;623
1621;0;1853;1218
1622;0;1850;1228
1623;0;1913;1246
1624;0;1139;1008
1625;0;1134;1002
1626;0;1141;1014
1627;0;2330;2251
1628;0;2224;2140
1629;0;2252;2212
1630;0;2131;2048
1631;0;1610;1600
1632;0;2045;1818
1633;0;1527;1504
1634;0;1712;1653
1635;0;1356;1242
1636;0;;
1637;0;;
1638;0;;
1639;0;;
1640;0;;
1641;0;2104;1823
1642;0;1345;1227
1643;0;1609;1600
1644;0;1501;1438
1645;0;1731;1704
1646;0;1154;953
1647;0;1147;938
1648;0;1148;949
1649;0;1815;1730
1650;0;1003;835
1651;0;1000;836
1652;0;1009;844
1653;0;32;1709
1654;0;1425;1240
1655;0;1609;1508
1656;0;43;1658
1657;0;1442;1257
1658;0;1618;1514
1659;0;1655;1558
1660;0;1441;1342
1661;0;1417;1319
1662;0;836;736
1663;0;1014;947
1664;0;1208;1142
1665;0;1059;1049
1666;0;1518;1329
1667;0;824;738
1668;0;1025;957
1669;0;1714;1538
1670;0;1440;1417
1671;0;1240;1226
1672;0;947;919
1673;0;821;737
1674;0;1059;1045
1675;0;1448;1314
1676;0;1221;1152
1677;0;1403;1127
1678;0;1332;1109
1679;0;1349;1111
1680;0;1835;1622
1681;0;1910;1643
1682;0;1855;1635
1683;0;1459;1221
1684;0;1516;1240
1685;0;1502;1236
1686;0;2238;2129
1687;0;2215;2058
1688;0;2216;2103
1689;0;1304;1159
1690;0;1402;1301
1691;0;1711;1638
1692;0;2303;2013
1693;0;1817;1741
1694;0;1916;1843
1695;0;2133;2058
1696;0;2024;1945
1697;0;125;2220
1698;0;1852;1820
1699;0;1909;1835
1700;0;2311;2011
1701;0;1632;1601
1702;0;1747;1712
1703;0;1202;1109
1704;0;1207;1112
1705;0;1153;1059
1706;0;1840;1747
1707;0;1751;1706
1708;0;1800;1701
1709;0;823;734
1710;0;1016;907
1711;0;1206;1104
1712;0;825;737
1713;0;1021;910
1714;0;1203;1103
1715;0;1758;1021
1716;0;1904;1144
1717;0;1526;737
1718;0;1811;1734
1719;0;1923;1855
1720;0;1632;1540
1721;0;2137;2005
1722;0;2151;2021
1723;0;1905;1840
1724;0;1753;1715
1725;0;1625;1546
1726;0;1743;1708
1727;0;2130;2002
1728;0;1858;1838
1729;0;1615;1536
1730;0;1514;1349
1731;0;1900;1623
1732;0;1407;1304
1733;0;1801;1530
1734;0;1404;1301
1735;0;1757;1521
1736;0;1926;1803
1737;0;1943;1800
1738;0;1909;1742
1739;0;1438;725
1740;0;1433;727
1741;0;1435;729
1742;0;1003;846
1743;0;955;837
1744;0;954;843
1745;0;1401;1310
1746;0;1640;1546
1747;0;1216;1130
1748;0;1436;1445
1749;0;1052;937
1750;0;1205;629
1751;0;1211;637
1752;0;1213;635
1753;0;447;2051
1754;0;422;2035
1755;0;1052;1008
1756;0;1104;1016
1757;0;1105;1020
1758;0;1846;1708
1759;0;1906;1722
1760;0;1917;1735
1761;0;738;612
1762;0;724;605
1763;0;734;604
1764;0;814;725
1765;0;947;902
1766;0;1246;1153
1767;0;1249;1153
1768;0;1242;1149
1769;0;1648;1427
1770;0;1720;1437
1771;0;1718;1431
1772;0;2004;1914
1773;0;2133;2050
1774;0;2000;1918
1775;0;;
1776;0;2211;2131
1777;0;2057;2019
1778;0;1538;1423
1779;0;1419;1330
1780;0;1346;1258
1781;0;1559;914
1782;0;1435;752
1783;0;1441;754
1784;0;740;611
1785;0;750;623
1786;0;728;604
1787;0;2110;1844
1788;0;1758;1221
1789;0;1141;1042
1790;0;2307;2047
1791;0;2015;1437
1792;0;1400;1259
1793;0;1900;1822
1794;0;2239;2012
1795;0;1939;1835
1796;0;2313;2045
1797;0;2152;2027
1798;0;2320;2252
1799;0;2149;2028
1800;0;2316;2246
1801;0;2126;2007
1802;0;2352;2326
1803;0;55;2255
1804;0;2335;2123
1805;0;1824;1728
1806;0;2021;1917
1807;0;2024;1914
1808;0;1041;911
1809;0;1013;844
1810;0;959;836
1811;0;955;900
1812;0;1240;1048
1813;0;1002;857
1814;0;1252;1046
1815;0;918;920
1816;0;1330;1050
1817;0;841;810
1818;0;1314;1041
1819;0;913;822
1820;0;1315;1043
1821;0;843;629
1822;0;840;619
1823;0;1501;643
1824;0;1425;644
1825;0;1457;644
1826;0;2107;1944
1827;0;2113;1947
1828;0;2103;1938
1829;0;813;623
1830;0;1441;707
1831;0;1448;708
1832;0;1441;711
1833;0;1859;1748
1834;0;1926;1817
1835;0;1928;1703
1836;0;1930;1655
1837;0;540;1650
1838;0;1041;755
1839;0;1125;822
1840;0;1044;740
1841;0;923;2119
1842;0;939;2117
1843;0;936;2113
1844;0;4;2112
1845;0;2241;1954
1846;0;2237;2008
1847;0;902;722
1848;0;858;726
1849;0;856;722
1850;0;1721;1623
1851;0;1542;1459
1852;0;732;633
1853;0;734;632
1854;0;733;630
1855;0;1124;935
1856;0;1104;911
1857;0;1230;1036
1858;0;1523;1527
1859;0;2030;1802
1860;0;1529;1525
1861;0;1941;1701
1862;0;1252;931
1863;0;;
1864;0;1107;1030
1865;0;656;631
1866;0;801;617
1867;0;1056;1014
1868;0;1111;931
1869;0;800;736
1870;0;1013;843
1871;0;1108;1026
1872;0;1507;1246
1873;0;1451;1235
1874;0;1510;1242
1875;0;1449;1144
1876;0;1445;1134
1877;0;1446;1147
1878;0;1608;1439
1879;0;1524;1359
1880;0;1519;1357
1881;0;1743;1620
1882;0;1707;1547
1883;0;1733;1609
1884;0;1442;1407
1885;0;1740;1527
1886;0;1440;1405
1887;0;1725;1524
1888;0;2117;1350
1889;0;2050;1328
1890;0;2103;1347
1891;0;547;2227
1892;0;613;2238
1893;0;633;2237
1894;0;537;2227
1895;0;527;2217
1896;0;550;2219
1897;0;36;2241
1898;0;1821;1603
1899;0;1751;1601
1900;0;1927;1758
1901;0;1850;1727
1902;0;1907;1739
1903;0;2123;1952
1904;0;2134;2011
1905;0;2144;2015
1906;0;1950;1756
1907;0;1656;1602
1908;0;2102;2037
1909;0;2249;2145
1910;0;2007;1747
1911;0;1706;1602
1912;0;2124;2047
1913;0;2307;2156
1914;0;1147;1024
1915;0;1145;1010
1916;0;1259;1115
1917;0;1443;1300
1918;0;1453;1304
1919;0;1507;1258
1920;0;1222;1227
1921;0;1627;1354
1922;0;1241;1047
1923;0;1614;1353
1924;0;1154;1009
1925;0;1631;1403
1926;0;2024;1834
1927;0;2037;1831
1928;0;2009;1825
1929;0;1405;1226
1930;0;1501;1359
1931;0;1323;1214
1932;0;;
1933;0;1825;1733
1934;0;1849;1754
1935;0;1847;1716
1936;0;1827;1702
1937;0;1839;1708
1938;0;1719;1619
1939;0;1846;1802
1940;0;2113;1942
1941;0;2233;2157
1942;0;1738;1629
1943;0;1930;1829
1944;0;2207;2020
1945;0;2321;2242
1946;0;449;2126
1947;0;443;2121
1948;0;434;2120
1949;0;2343;1645
1950;0;1452;1405
1951;0;2347;1659
1952;0;1456;1407
1953;0;6;1646
1954;0;1448;1403
1955;0;1703;938
1956;0;1650;932
1957;0;1712;943
1958;0;1742;1456
1959;0;1901;1600
1960;0;1747;1446
1961;0;818;605
1962;0;810;607
1963;0;815;610
1964;0;2025;1832
1965;0;1943;1738
1966;0;1955;1751
1967;0;1450;1243
1968;0;1449;1243
1969;0;1517;1409
1970;0;1500;1353
1971;0;1515;1408
1972;0;1826;1631
1973;0;1832;1634
1974;0;1937;1711
1975;0;1835;923
1976;0;1633;857
1977;0;1656;853
1978;0;1318;1207
1979;0;1201;1040
1980;0;1204;1054
1981;0;1049;1010
1982;0;1053;1008
1983;0;913;751
1984;0;1130;930
1985;0;1115;922
1986;0;2000;1730
1987;0;2107;1831
1988;0;1925;1707
1989;0;2351;2222
1990;0;2347;2226
1991;0;2352;2225
1992;0;1704;1549
1993;0;1458;1309
1994;0;1213;1055
1995;0;1811;1744
1996;0;1011;735
1997;0;1018;740
1998;0;1020;752
1999;0;2141;2009
2000;0;2108;2000
2001;0;2245;2144
2002;0;1639;1337
2003;0;1452;1223
2004;0;1429;1217
2005;0;1719;1023
2006;0;925;839
2007;0;820;648
2008;0;825;636
2009;0;820;647
2010;0;;
2011;0;1252;852
2012;0;1239;835
2013;0;2030;1826
2014;0;1657;1408
2015;0;1612;1355
2016;0;1937;1815
2017;0;1942;1820
2018;0;1941;1814
2019;0;1839;1338
2020;0;1301;1029
2021;0;2015;1947
2022;0;930;838
2023;0;707;612
2024;0;812;718
2025;0;1152;921
2026;0;1118;900
2027;0;1409;1142
2028;0;1558;901
2029;0;1547;904
2030;0;1557;902
2031;0;736;602
2032;0;858;608
2033;0;833;608
2034;0;928;718
2035;0;1743;1454
2036;0;1653;1426
2037;0;1656;1415
2038;0;2255;2124
2039;0;2251;2128
2040;0;2252;2123
2041;0;2041;1942
2042;0;2211;2115
2043;0;2038;1934
2044;0;2203;2113
2045;0;2108;1324
2046;0;2102;1309
2047;0;2321;1531
2048;0;613;2234
2049;0;607;2228
2050;0;626;2233
2051;0;1337;959
2052;0;1409;1003
2053;0;1442;1038
2054;0;1218;1053
2055;0;1204;1046
2056;0;1221;1049
2057;0;1107;917
2058;0;1125;926
2059;0;851;712
2060;0;1129;938
2061;0;1144;939
2062;0;1134;938
2063;0;1644;1416
2064;0;1651;1425
2065;0;1941;1708
2066;0;1122;816
2067;0;1033;811
2068;0;1033;814
2069;0;2329;2056
2070;0;1519;659
2071;0;1434;652
2072;0;1505;654
2073;0;1624;1309
2074;0;1228;715
2075;0;1638;1325
2076;0;1237;726
2077;0;435;2047
2078;0;441;2049
2079;0;433;2053
2080;0;1633;721
2081;0;1354;618
2082;0;1434;626
2083;0;1621;1236
2084;0;1545;1138
2085;0;1547;1136
2086;0;2348;2115
2087;0;2332;2123
2088;0;1527;1404
2089;0;1501;1336
2090;0;1525;1350
2091;0;1956;1713
2092;0;1626;1532
2093;0;1720;1620
2094;0;1731;1637
2095;0;1711;1610
2096;0;2207;1515
2097;0;2308;1559
2098;0;1812;1541
2099;0;1758;1518
2100;0;1743;1517
2101;0;1233;920
2102;0;;
2103;0;2004;1747
2104;0;1715;1501
2105;0;1309;1144
2106;0;1255;1127
2107;0;1302;1129
2108;0;1505;1406
2109;0;1326;1215
2110;0;730;708
2111;0;1038;816
2112;0;618;618
2113;0;1016;753
2114;0;651;626
2115;0;1023;802
2116;0;1512;1319
2117;0;1525;1335
2118;0;1524;1315
2119;0;;
2120;0;530;2154
2121;0;1403;1156
2122;0;840;752
2123;0;1057;950
2124;0;1414;1158
2125;0;1447;1203
2126;0;1404;1146
2127;0;2001;1734
2128;0;1311;1016
2129;0;1225;1008
2130;0;1222;1006
2131;0;2159;2036
2132;0;218;2325
2133;0;1546;1505
2134;0;2004;1720
2135;0;1558;1514
2136;0;2020;1756
2137;0;1411;641
2138;0;1352;637
2139;0;1426;635
2140;0;1358;1233
2141;0;1345;1221
2142;0;1403;1237
2143;0;1541;1445
2144;0;1359;1223
2145;0;1718;1626
2146;0;2241;1441
2147;0;2114;1337
2148;0;2124;1320
2149;0;849;740
2150;0;1244;1019
2151;0;1244;1022
2152;0;904;859
2153;0;1257;1034
2154;0;1741;1338
2155;0;1740;1332
2156;0;2151;1949
2157;0;2150;1934
2158;0;2201;1958
2159;0;2055;1746
2160;0;2058;1958
2161;0;2122;2025
2162;0;2104;2002
2163;0;1445;1017
2164;0;850;706
2165;0;1814;1707
2166;0;1837;1727
2167;0;1050;650
2168;0;1047;651
2169;0;1043;651
2170;0;1108;1012
2171;0;1051;954
2172;0;1105;1014
2173;0;1718;1607
2174;0;1711;1603
2175;0;1838;1013
2176;0;1631;845
2177;0;1741;917
2178;0;1245;1221
2179;0;1618;1359
2180;0;1240;1217
2181;0;1621;1404
2182;0;1258;1230
2183;0;1624;1408
2184;0;447;2108
2185;0;457;2108
2186;0;526;2109
2187;0;2047;1243
2188;0;2007;1230
2189;0;2053;1238
2190;0;1017;911
2191;0;926;825
2192;0;915;809
2193;0;1613;1503
2194;0;1610;1511
2195;0;1620;1515
2196;0;1004;719
2197;0;;
2198;0;1000;720
2199;0;1935;1719
2200;0;1933;1715
2201;0;955;815
2202;0;1406;1112
2203;0;933;800
2204;0;1334;1117
2205;0;945;818
2206;0;1335;1117
2207;0;1905;1618
2208;0;2010;1652
2209;0;1837;1606
2210;0;1339;1215
2211;0;1347;1221
2212;0;1354;1224
2213;0;2045;1950
2214;0;1904;1724
2215;0;1519;738
2216;0;1542;1421
2217;0;1911;1659
2218;0;1534;1423
2219;0;1920;1707
2220;0;1902;1517
2221;0;2225;1954
2222;0;1846;1443
2223;0;1852;1444
2224;0;2238;2005
2225;0;1607;925
2226;0;1711;1133
2227;0;1532;925
2228;0;1118;1022
2229;0;1117;1018
2230;0;1207;1101
2231;0;;
2232;0;1408;1151
2233;0;1410;1154
2234;0;1529;910
2235;0;2151;1928
2236;0;2053;1823
2237;0;2050;1829
2238;0;936;840
2239;0;800;723
2240;0;1132;1020
2241;0;1840;1837
2242;0;2234;2014
2243;0;1838;1834
2244;0;2219;2007
2245;0;1615;733
2246;0;1513;731
2247;0;1542;731
2248;0;930;830
2249;0;930;833
2250;0;1027;935
2251;0;1148;1050
2252;0;1324;1232
2253;0;1910;1416
2254;0;2307;1955
2255;0;2137;1854
2256;0;2146;1920
2257;0;1503;1211
2258;0;1441;1223
2259;0;1432;1219
2260;0;2339;2040
2261;0;2123;1830
2262;0;2056;1832
2263;0;4;2316
2264;0;2320;2222
2265;0;2323;2229
2266;0;1709;1609
2267;0;2256;1644
2268;0;2315;1642
2269;0;1500;1353
2270;0;2333;1653
2271;0;1456;1354
2272;0;1952;1606
2273;0;1945;1539
2274;0;1939;1533
2275;0;25;1634
2276;0;2301;1505
2277;0;2138;1317
2278;0;1848;1609
2279;0;741;637
2280;0;738;639
2281;0;741;638
2282;0;834;735
2283;0;1010;918
2284;0;1614;1103
2285;0;836;623
2286;0;1031;814
2287;0;1058;839
2288;0;1602;1314
2289;0;2301;2103
2290;0;2222;2031
2291;0;2148;2015
2292;0;1956;1734
2293;0;1713;1450
2294;0;1702;1454
2295;0;1922;1824
2296;0;1933;1822
2297;0;1916;1824
2298;0;1658;1548
2299;0;1656;1548
2300;0;634;2301
2301;0;627;2225
2302;0;453;2354
2303;0;519;2352
2304;0;2302;2012
2305;0;2225;1958
2306;0;2305;2019
2307;0;1419;1319
2308;0;1427;1332
2309;0;1426;1336
2310;0;1541;1443
2311;0;1543;1440
2312;0;1705;1424
2313;0;1631;1417
2314;0;1639;1426
2315;0;1240;1003
2316;0;1313;1009
2317;0;1227;958
2318;0;1755;1523
2319;0;1815;1517
2320;0;1759;1517
2321;0;1248;1119
2322;0;1001;717
2323;0;1246;1112
2324;0;946;706
2325;0;1237;1113
2326;0;932;702
2327;0;2013;1948
2328;0;2017;1937
2329;0;2033;1314
2330;0;2025;1312
2331;0;354;2009
2332;0;2127;1734
2333;0;2143;1740
2334;0;2149;1748
2335;0;1719;1024
2336;0;1727;1043
2337;0;1308;1029
2338;0;1312;1039
2339;0;718;641
2340;0;723;646
2341;0;1904;1914
2342;0;2230;2004
2343;0;2106;2120
2344;0;6;2155
2345;0;1837;1729
2346;0;747;707
2347;0;;
2348;0;807;726
2349;0;1810;1527
2350;0;1739;1530
2351;0;1738;1524
2352;0;903;604
2353;0;909;605
2354;0;908;605
2355;0;1533;1431
2356;0;1520;1422
2357;0;1555;1453
2358;0;558;522
2359;0;603;524
2360;0;1123;1121
2361;0;1041;951
2362;0;1125;1121
2363;0;914;645
2364;0;1038;951
2365;0;;
2366;0;1802;1223
2367;0;1749;1206
2368;0;737;1941
2369;0;732;1942
2370;0;745;1956
2371;0;852;801
2372;0;849;753
2373;0;856;801
2374;0;1502;1228
2375;0;1439;1203
2376;0;1457;1224
2377;0;549;528
2378;0;552;530
2379;0;555;534
2380;0;1750;1706
2381;0;1734;1647
2382;0;1017;938
2383;0;1033;953
2384;0;1126;1045
2385;0;1904;1619
2386;0;1045;950
2387;0;1052;958
2388;0;1054;956
2389;0;1121;1032
2390;0;1108;1016
2391;0;1111;1009
2392;0;653;634
2393;0;654;633
2394;0;652;632
2395;0;1107;756
2396;0;1234;1150
2397;0;1656;1554
2398;0;1651;1551
2399;0;1652;1553
2400;0;;
2401;0;2242;1838
2402;0;2241;1839
2403;0;1740;1106
2404;0;1815;1149
2405;0;1735;1115
2406;0;904;621
2407;0;900;607
2408;0;902;608
2409;0;644;623
2410;0;643;620
2411;0;643;621
2412;0;1506;1403
2413;0;1313;1217
2414;0;2018;1545
2415;0;1507;1411
2416;0;1328;1229
2417;0;2032;1556
2418;0;838;807
2419;0;846;803
2420;0;856;824
2421;0;1233;1147
2422;0;1233;1148
2423;0;1251;1207
2424;0;1931;1715
2425;0;1927;1714
2426;0;1524;658
2427;0;1442;702
2428;0;1516;709
2429;0;1417;1131
2430;0;1434;1156
2431;0;536;516
2432;0;537;518
2433;0;537;518
2434;0;1824;1808
2435;0;2014;1928
2436;0;2202;2104
2437;0;1904;1839
2438;0;2049;2003
2439;0;2219;2121
2440;0;1420;839
2441;0;1410;845
2442;0;1408;831
2443;0;338;2336
2444;0;303;2254
2445;0;308;2254
2446;0;1950;1729
2447;0;2000;1731
2448;0;1926;1714
2449;0;1558;1518
2450;0;1609;1537
2451;0;1258;1133
2452;0;1233;1107
2453;0;1224;1100
2454;0;658;628
2455;0;655;626
2456;0;937;631
2457;0;937;628
2458;0;1114;939
2459;0;1123;920
2460;0;1101;917
2461;0;1557;1457
2462;0;1555;1454
2463;0;1626;1522
2464;0;543;515
2465;0;542;514
2466;0;816;723
2467;0;1016;913
2468;0;;
2469;0;1951;1615
2470;0;1822;1742
2471;0;1606;1525
2472;0;1825;1745
2473;0;1606;1520
2474;0;413;41
2475;0;454;44
2476;0;453;45
2477;0;2229;2002
2478;0;2231;1951
2479;0;2240;1959
2480;0;2323;2242
2481;0;2323;2226
2482;0;2326;2229
2483;0;1931;1839
2484;0;1749;1530
2485;0;1410;854
2486;0;1956;1907
2487;0;1824;1551
2488;0;753;638
2489;0;1437;858
2490;0;1217;1044
2491;0;1246;1048
2492;0;1227;1048
2493;0;2250;2007
2494;0;2131;1921
2495;0;2128;1916
2496;0;1013;907
2497;0;1026;901
2498;0;1025;915
2499;0;938;652
2500;0;925;652
2501;0;955;710
2502;0;2036;1801
2503;0;2104;1822
2504;0;2053;1805
2505;0;741;721
2506;0;737;717
2507;0;737;718
2508;0;840;746
2509;0;841;749
2510;0;1508;935
2511;0;1521;945
2512;0;1913;1741
2513;0;;
2514;0;1521;1442
2515;0;1524;1445
2516;0;1325;1217
2517;0;1717;1636
2518;0;1533;1416
2519;0;1024;711
2520;0;1035;710
2521;0;1027;708
2522;0;1117;1039
2523;0;1130;1038
2524;0;1116;1044
2525;0;901;837
2526;0;852;829
2527;0;855;832
2528;0;1916;1807
2529;0;1918;1811
2530;0;1344;1139
2531;0;1332;1149
2532;0;1910;1647
2533;0;2224;2015
2534;0;1903;1649
2535;0;1903;1650
2536;0;2234;2021
2537;0;752;717
2538;0;744;711
2539;0;741;709
2540;0;1529;1409
2541;0;1430;1317
2542;0;506;135
2543;0;601;202
2544;0;617;217
2545;0;;
2546;0;2354;2259
2547;0;2355;2303
2548;0;1701;1608
2549;0;1452;1317
2550;0;1718;1628
2551;0;1453;1325
2552;0;1717;1614
2553;0;1459;1317
2554;0;646;622
2555;0;634;614
2556;0;638;618
2557;0;1237;1057
2558;0;1520;1430
2559;0;1600;1516
2560;0;1512;1432
2561;0;2246;2113
2562;0;2240;2103
2563;0;1655;1531
2564;0;1729;1604
2565;0;1628;1503
2566;0;1950;1902
2567;0;1934;1849
