iata;airport;city;state;lat;lon
4K6;Bloomfield Municipal;Bloomfield;IA;4073210556;-9242826889
4KA;Tununak;Tununak;AK;6057559667;-1652731272
4M1;Carroll County;Berryville;AR;3638340333;-9361685667
4M3;Carlisle Municipal;Carlisle;AR;3480823;-9171205083
4M4;Clinton Municipal;Clinton;AR;3559785528;-9245182472
4M7;Russellville-Logan County;Russellville;KY;3679991667;-8681016667
4M8;Clarendon Municipal;Clarendon;AR;3464870694;-9139457111
4M9;Corning Municipal;Corning;AR;3640423139;-9064792639
4N1;Greenwood Lake;West Milford;NJ;4112854806;-7434584611
4O3;Blackwell-Tonkawa Municipal;Blackwell-Tonkawa;OK;3674511583;-9734959972
4O4;McCurtain County Regional;Idabel;OK;33909325;-9485835278
4O5;Cherokee Municipal;Cherokee;OK;3678336306;-9835035083
4PH;Polacca;Polacca;AZ;3579167222;-1104234653
4R1;I H Bass Jr Memorial;Lumberton;MS;3101546028;-8948256556
4R3;Jackson Municipal;Jackson;AL;3147210861;-8789472083
4R4;Fairhope Municipal;Fairhope;AL;304621125;-8787801972
4R5;Madeline Island;La Pointe;WI;4678865556;-9075866944
4R7;Eunice;Eunice;LA;3046628389;-9242379917
4R9;Dauphin Island;Dauphin Island;AL;3026048083;-8812749972
4S1;Gold Beach Muni;Gold Beach;OR;4241344444;-1244242742
4S2;Hood River;Hood River;OR;4567261833;-1215364625
4S3;Joseph State;Joseph;OR;4535709583;-1172532244
4S9;Portland-Mulino;Mulino (Portland);OR;4521632417;-1225900839
4SD;Reno/Stead;Reno;NV;3966738111;-1198754169
4T6;Mid-Way;Midlothian-Waxahachie;TX;3245609722;-9691240972
4U3;Liberty County;Chester;MT;4851072222;-1109908639
4U6;Circle Town County;Circle;MT;4741861972;-1055619431
4V0;Rangely;Rangely;CO;4009469917;-1087612172
4V1;Johnson;Walsenburg;CO;3769640056;-1047838747
4V9;Antelope County;Neligh;NE;4211222889;-980386775
4W1;Elizabethtown Municipal;Elizabethtown;NC;3460183722;-7857973306
4Z4;Holy Cross;Holy Cross;AK;6218829583;-1597749503
4Z7;Hyder SPB;Hyder;AK;5590331972;-1300067031
50I;Kentland Municipal;Kentland;IN;4075873222;-8742821917
50J;Berkeley County;Moncks Corner;SC;3318605556;-8003563889
50K;Pawnee City Municipal;Pawnee City;NE;4011611111;-9619445278
50R;Lockhart Municipal;Lockhart;TX;2985033333;-9767241667
51D;Edgeley Municipal;Edgeley;ND;4634858333;-9873555556
51Z;Minto (New);Minto;AK;6514370889;-1493699647
52A;Madison Municipal;Madison;GA;3361212528;-8346044333
52E;Timberon;Timberon;NM;3263388889;-1056863889
52J;Lee County;Bishopville;SC;3424459889;-8023729333
53A;Dr. C.P. Savage, Sr.;Montezuma;GA;32302;-8400747222
53K;Osage City Municipal;Osage City;KS;3863334222;-9580859806
54J;Defuniak Springs;Defuniak Springs;FL;307313;-8615160833
55D;Grayling Army Airfield;Grayling;MI;4468032028;-8472886278
55J;Fernandina Beach Municipal;Fernandina Beach;FL;3061170083;-81462345
55S;Packwood;Packwood;WA;4660400083;-1216778664
56D;Wyandot County;Upper Sandusky;OH;4088336139;-833145325
56M;Warsaw Municipal;Warsaw;MO;3834688889;-93345425
56S;Seaside Municipal;Seaside;OR;4601649694;-1239054167
57B;Islesboro;Islesboro;ME;4430285556;-6891058722
57C;East Troy Municipal;East Troy;WI;4279711111;-883725
59B;Newton;Jackman;ME;4563199111;-7024728944
5A4;Okolona Mun.-Richard M. Stovall;Okolona;MS;3401580528;-8872618944
5A6;Winona-Montgomery County;Winona;MS;3346540139;-8972924806
5A8;Aleknagik;Aleknagik;AK;5928256167;-1586176725
5A9;Roosevelt Memorial;Warm Springs;GA;3293346222;-8468881639
5B2;Saratoga Cty;Saratoga Springs;NY;4305126111;-7386119444
5B3;Danielson;Danielson;CT;4181974056;-7190096306
5B7;Rensselaer Air Park;Troy;NY;4269091194;-7357956
5CD;Chandalar Shelf;Chandalar Camp;AK;6806543944;-1495797392
5D3;Owosso Community;Owosso;MI;4299297222;-841389125
5F1;Post-Garza County Municipal;Post;TX;3320370556;-101340415
5F4;Homer Municipal;Homer;LA;3278850806;-9300366083
5G0;Leroy;Le Roy;NY;4298136667;-7793751389
5G7;Bluffton;Bluffton;OH;4088544444;-8386863889
5G8;Pittsburgh Boquet Airpark;Jeanette;PA;4037645722;-7960837583
5G9;Toledo Suburban;Lambertville;MI;417358775;-8365541056
5HO;Hope;Hope;AK;6090415028;-1496238389
5I4;Sheridan;Sheridan;IN;4017792583;-8621729889
5J0;John Day State;John Day;OR;4440416667;-1189625
5J9;Twin City;Loris;SC;3408848361;-7886462028
5K2;Tribune Municipal;Tribune;KS;3845418222;-1017462828
5M0;Rountree;Hartselle;AL;3440823444;-8693295056
5M1;De Witt Municipal;De Witt;AR;342626;-9130984194
5M4;Fordyce Municipal;Fordyce;AR;3384593722;-9236542861
5M9;Marion-Crittenden County;Marion;KY;3733616222;-8811113611
5N8;Casselton Regional;Casselton;ND;4685469528;-9720870028
5ND6;Hillsboro Municipal;Hillsboro;ND;4735940778;-9706041639
5NI;Nikolai;Nikolai;AK;630174475;-1543639608
5NK;Naknek;Naknek;AK;5873288056;-1570199197
5NN;Nondalton;Nondalton;AK;5997904306;-1548396944
5R3;Rusty Allen;Lago Vista;TX;30498585;-9796947222
5R4;Foley Municipal;Foley;AL;3042769722;-8770082
5R5;Wharton Municipal;Wharton;TX;2925427778;-9615438889
5R8;De Quincy Industrial Airpark;De Quincy;LA;3044117222;-9347349722
5S8;St. Michael;St. Michael;AK;6349005056;-1621103692
5T5;Hillsboro Municipal;Hillsboro;TX;3208348611;-9709722722
5T6;Dona Ana County  At Santa Teresa;Santa Teresa;NM;3188098556;-1067048131
5T9;Maverick County Meml Intl;Eagle Pass;TX;2885719361;-1005122997
5TE;Tetlin;Tetlin;AK;6313382361;-1425219339
5U3;Ennis - Big Sky;Ennis;MT;4527175833;-1116486389
5U8;Geraldine;Geraldine;MT;4759664;-1102660367
5V5;Shiprock Airstrip;Shiprock;NM;366977775;-1087011986
5V8;Kadoka Municipal;Kadoka;SD;4383332611;-1014970881
5W8;Siler City Municipal;Siler City;NC;357029175;-7950529972
5Z1;Juneau Harbor;Juneau;AK;5829888889;-1344077778
5Z5;Kantishna;Kantishna;AK;6354171472;-1509939547
60F;Seymour Municipal;Seymour;TX;3364870417;-9926063056
60J;Ocean Isle;Ocean Isle Beach;NC;3390850556;-7843667222
61A;Camden Municipal;Camden;AL;3197987056;-8733888056
61B;Boulder City Municipal;Boulder City;NV;3594748028;-1148610967
61C;Fort Atkinson Municipal;Fort Atkinson;WI;4296320278;-8881762806
61J;Portland Downtown Heliport;Portland;OR;4552527778;-1226709289
61S;Cottage Grove State;Cottage Grove;OR;4379984528;-1230289678
62D;Warren;Warren;OH;4126672278;-8092897778
62H;Giddings-Lee County;Giddings;TX;3016927167;-9698001083
62S;Christmas Valley;Christmas Valley;OR;4323653139;-1206660967
63A;Lloyd R. Roundtree Seaplane Facility;Petersburg;AK;5681131972;-1329600567
63C;Adams County Legion;Adams/Friendship;WI;4396117222;-8978804889
63S;Colville Municipal;Colville;WA;4854156944;-1178844247
65J;Wrens Memorial;Wrens;GA;33222645;-8238373611
65S;Boundary County;Bonners Ferry;ID;4872632639;-1162954761
66D;Sturgis Municipal;Sturgis;SD;4441761111;-1033747778
67L;Mesquite;Mesquite;NV;3683497556;-1140552453
68A;Wrangell SPB;Wrangell;AK;56466325;-1323800181
68S;Davenport;Davenport;WA;4765404528;-1181677519
6A1;Butler Municipal;Butler;GA;3256736694;-8425074833
6A2;Griffin-Spaulding County;Griffin;GA;3322697222;-8427494444
6A3;Andrews-Murphy;Andrews;NC;3519453167;-8386490194
6A4;Johnson County;Mountain City;TN;3641789833;-8182511528
6A8;Allakaket;Allakaket;AK;6655194444;-1526222222
6B0;Middlebury State;Middlebury;VT;4398478278;-7309594889
6B4;Frankfort-Highland;Utica/Frankfort;NY;4302090306;-7517043861
6B6;Minute Man Airfield;Stow;MA;4246045361;-7151791444
6B8;Caledonia County State;Lyndonville;VT;4456911417;-7201797889
6B9;Skaneateles Aero Drome;Skaneateles;NY;4291395583;-7644076889
6D6;Greenville Municipal;Greenville;MI;4314228139;-8525380722
6D8;Barnes County Municipal;Valley City;ND;4694100778;-9801762611
6F1;Talihina Municipal;Talihina;OK;3470777139;-9507378583
6G1;Titusville;Titusville;PA;4160880861;-7974133111
6G5;Barnesville - Bradfield;Barnesville;OH;4000243139;-8119183
6I2;Lebanon-Springfield;Springfield;KY;3763355556;-8524216667
6J0;Corporate;Pelion;SC;3379463889;-8124586111
6J2;St George;St George;SC;331955;-8050847222
6J4;Saluda County;Saluda;SC;3392680111;-8179455306
6K3;Creighton Municipal;Creighton;NE;4247083694;-9788367778
6K4;Fairview Municipal;Fairview;OK;3629014667;-9847582833
6K8;Tok Junction;Tok;AK;6332881806;-1429536194
6L4;Logan County;Logan;WV;3785567778;-8191589722
6M2;Horseshoe Bend;Horseshoe Bend;AR;3621673389;-9175014556
6M6;Lewis County Regional;Monticello;MO;4012916667;-9167833333
6M7;Lee County-Marianna;Marianna;AR;3478027778;-9081055556
6M8;Marked Tree Municipal;Marked Tree;AR;3553341472;-9040149028
6N5;E 34th St Heliport;New York;NY;4074260167;-7397208306
6N7;New York Skyports Inc. SPB;New York;NY;4073399083;-7397291639
6N8;Thomas County;Thedford;NE;4196217028;-1005690139
6R3;Cleveland Municipal;Cleveland;TX;3035643;-9500801472
6R7;Old Harbor (New);Old Harbor;AK;5721810306;-1532697494
6R9;Llano Municipal;Llano;TX;3078450278;-9866025083
6S0;Big Timber;Big Timber;MT;4580638889;-1099811111
6S2;Florence Muni;Florence;OR;4397901;-1241095631
6S3;Columbus;Columbus;MT;456291075;-1092507167
6S5;Ravalli County;Hamilton;MT;4625149444;-1141255403
6S8;Laurel Municipal;Laurel;MT;4570308833;-1087610886
6V0;Edgemont Municipal;Edgemont;SD;4329525056;-1038435325
6V3;Tazewell County;Richlands;VA;3706374667;-8179826944
6V4;Wall Municipal;Wall;SD;4399498861;-1022504367
6V6;Hopkins;Nucla;CO;3823879833;-1085632597
70J;Cairo-Grady County;Cairo;GA;3088797667;-8415473528
71J;Blackwell;Ozark;AL;3143113889;-8561922222
72S;Rosalia Municipal;Rosalia;WA;4723683778;-1174210244
73C;Lancaster;Lancaster;WI;4278054722;-9068096028
73J;Beaufort County;Beaufort;SC;324121375;-8063455083
74D;Marshall Cty;Moundsville;WV;3988083333;-8073577778
74S;Anacortes;Anacortes;WA;484989925;-1226623956
74V;Roosevelt Municipal;Roosevelt;UT;4027829167;-1100512619
75J;Turner County;Ashburn;GA;3168545833;-8363211194
76G;Marine City;Marine City;MI;4272086583;-8259574694
77G;Marlette Township;Marlette;MI;4331183;-8309091444
77S;Hobby;Creswell;OR;4393206889;-1230067483
78D;Caro Municipal;Caro;MI;4345908333;-8344522222
79D;Philippi-Barbour County Regional;Philippi;WV;3916620778;-8006258056
79J;Andalusia;Andalusia;AL;3130875278;-8639376083
79S;Fort Benton;Fort Benton;MT;4784583333;-1106336111
7A0;Greensboro Municipal;Greensboro;AL;3268147222;-8766208333
7A2;Demopolis Municipal;Demopolis;AL;3246381944;-8795406389
7A3;Lanett Municipal;Lanett;AL;3281204611;-8522958111
7A5;Roanoke Municipal;Roanoke;AL;3312928722;-85366615
7A8;Avery County/Morrison;Spruce Pine;NC;3594457028;-8199566944
7B2;La Fleur;Northampton;MA;4232816806;-7261151667
7D2;Troy-Oakland;Troy;MI;4254294389;-8317790861
7F3;Caddo Mills Municipal;Caddo Mills;TX;3303622222;-9624313889
7F6;Clarksville-Red River County;Clarksville;TX;3359316472;-9506355528
7F7;Clifton Municipal;Clifton;TX;3181682333;-9756696361
7F9;Comanche County-City;Comanche;TX;3191681306;-98600325
7G0;Ledgedale Airpark;Brockport;NY;4318118194;-7791362333
7G8;Geauga County;Middlefield;OH;4144960972;-8106292972
7I7;Bellefontaine Municipal;Bellefontaine;OH;4041208333;-8373686111
7K0;Pike County-Hatcher;Pikeville;KY;3756173889;-8256660694
7K2;Skagway SPB;Skagway;AK;5944689528;-1353226633
7K4;Ohio County;Hartford;KY;3745832417;-8684995194
7K8;Martin;South Sioux City;NE;4245416111;-9647253111
7KA;Tatitlek;Tatitlek;AK;6086890528;-1466864653
7M1;McGehee Municipal;McGehee;AR;3362022111;-9136484056
7M3;Bearce;Mount Ida;AR;3452926056;-9352713472
7M4;Osceola Municipal;Osceola;AR;3569114639;-9001012028
7M5;Ozark-Franklin County;Ozark;AR;3551069583;-938393075
7M7;Piggott Municipal;Piggott;AR;3637820556;-9016624167
7N0;New Orleans Downtown Heliport;New Orleans;LA;2995194444;-9008166667
7N1;Corning-Painted Post;Corning;NY;4217590722;-7711219278
7N7;Spitfire Aerodrome;Pedrictown;NJ;3973556333;-7539772111
7S0;Ronan;Ronan;MT;4757076861;-1140967783
7S1;Twin Bridges;Twin Bridges;MT;4553325917;-1123091656
7S5;Independence State;Independence;OR;4486676444;-1231982475
7S6;White Sulphur Springs;White Sulphur Springs;MT;4650410722;-1109132667
7S7;Valier;Valier;MT;4829997583;-1122508711
7V1;Buena Vista Muni;Buena Vista;CO;3881416194;-1061206939
7V7;Red Cloud Municipal;Red Cloud;NE;4008473556;-9854061694
7W6;Hyde County;Englehard;NC;355623925;-7595518417
80F;Antlers Municipal;Antlers;OK;3419260083;-9564985889
81B;Oxford County Regional;Norway;ME;4415742611;-7048129583
82C;Mauston-New Lisbon Union;New Lisbon;WI;4383872167;-9013768389
82V;Pine Bluffs Municipal;Pine Bluffs;WY;4115331528;-1041302292
83D;Mackinac County;St Ignace;MI;4589029056;-8473755083
84D;Cheyenne Eagle Butte;Eagle Butte;SD;44984375;-1012510417
84K;Meyers Chuck SPB;Meyers Chuck;AK;5573963611;-1322550183
84R;Smithville Municipal;Smithville;TX;3003048028;-9716687194
85V;Ganado;Ganado;AZ;3570140278;-1095103814
86F;Carnegie Municipal;Carnegie;OK;3512061417;-985806175
87I;Yazoo County;Yazoo City;MS;32883215;-904636475
87Y;Blackhawk Airfield;Madison;WI;4310491444;-8918553833
88C;Palmyra Municipal;Palmyra;WI;4288355556;-8859743056
88J;Allendale County;Allendale;SC;3299512944;-8127024583
88M;Eureka;Eureka;MT;4896885444;-1150704464
89D;Kelleys Island Land;Kelleys Island;OH;4160282583;-82684625
8A0;Albertville Municipal;Albertville;AL;3422910972;-8625575806
8A1;Guntersville Municipal;Guntersville;AL;3439944167;-8627016111
8A3;Livingston Municipal;Livingston;TN;3641217389;-8531154861
8B0;Rangeley Municipal;Rangeley;ME;44991895;-7066462472
8D1;New Holstein Municipal;New Holstein;WI;4394424111;-881134775
8D3;Sisseton Municipal;Sisseton;SD;4567079278;-9699619167
8D4;Sparta;Sparta;MI;4312860833;-8567689778
8D7;Clark County;Clark;SD;4489570278;-9771191361
8D9;Howard Municipal;Howard;SD;4402914056;-9753784778
8F7;Decatur Municipal;Decatur;TX;3325463889;-9758055556
8G2;Lawrence;Corry;PA;4190755611;-7964105083
8G6;Harrison County;Cadiz;OH;4023820667;-8101256917
8G7;Zelienople;Zelienople;PA;4080161944;-8016072889
8K8;Cimarron Municipal;Cimarron;KS;3783057667;-1003504222
8K9;Murphys Pullout SPB;Ketchikan;AK;5538965028;-1317380742
8M1;Booneville-Baldwyn;Booneville;MS;3458981806;-8864699861
8S1;Polson;Polson;MT;4769543861;-1141851178
8S2;Cashmere-Dryden;Cashmere;WA;4751484611;-1204848025
8S5;East Cooper;Mt Pleasant;SC;3289783333;-7978286111
8U6;Terry;Terry;MT;4677917333;-1053047083
8U8;Townsend;Townsend;MT;4633111111;-1114813889
8V2;Stuart-Atkinson Municipal;Atkinson;NE;4256250167;-9903787611
8Y2;Buffalo Municipal;Buffalo;MN;4515904694;-9384330361
91C;Sauk - Prairie;Prairie Du Sac;WI;432969325;-8975595639
91F;Arrowhead;Canadian;OK;3515426444;-9562026389
93B;Stonington;Stonington;ME;4417508056;-6867863722
93C;Richland;Richland Center;WI;4328333333;-9029827778
93F;Mignon Laird Municipal;Cheyenne;OK;3560393694;-9970343889
93Y;David City Municipal;David City;NE;4123334583;-9711698111
94K;Cassville Municipal;Cassville;MO;3669741667;-9390052778
95F;Cleveland Municipal;Cleveland;OK;3628340306;-9646418833
96D;Walhalla Municipal;Walhalla;ND;4894057222;-97902775
96Z;North Whale SPB;North Whale Pass;AK;5611631056;-1331217153
97M;Ekalaka;Ekalaka;MT;4587791444;-1045375072
98D;Onida Municipal;Onida;SD;4470414917;-1001087353
99N;Bamburg County;Bamburg;SC;3330515528;-8110898917
99Y;Greeley Municipal;Greeley;NE;4155834528;-9854618528
9A1;Covington Municipal;Covington;GA;336324825;-8384955806
9A3;Chuathbaluk;Chuathbaluk;AK;6158317306;-1592359667
9A4;Lawrence County;Courtland;AL;3465938889;-8734883333
9A5;Barwick-LaFayette;LaFayette;GA;3468896917;-8529023333
9A6;Chester Municipal;Chester;SC;3478933333;-8119577778
9A8;Ugashik;Ugashik;AK;575278675;-1573993056
9C8;Evart Municipal;Evart;MI;438958525;-8527920861
9D0;Highmore Municipal;Highmore;SD;4454165056;-9944622306
9D1;Gregory Municipal;Gregory;SD;4322174722;-994033
9D2;Harding County;Buffalo;SD;4558055222;-1035296356
9D7;Cando Municipal;Cando;ND;484841675;-9923680389
9D9;Hastings Municipal;Hastings;MI;4266361778;-8534625944
9G0;Buffalo Airfield;Buffalo;NY;4286200306;-7871658528
9G1;West Penn;Tarentum;PA;4060423333;-7982060611
9G3;Akron;Akron;NY;4302108667;-7848296778
9G5;Royalton;Gasport;NY;4318200222;-7855780528
9G8;Ebensburg;Ebensburg;PA;4046121083;-7877524389
9I0;Havana Regional;Havana;IL;40221155;-9002289361
9I3;West Liberty;West Liberty;KY;3791453139;-8325212111
9K2;Kokhanok;Kokhanok;AK;5943264556;-1548027058
9K4;Skyhaven;Warrensburg;MO;387842425;-9380285417
9K7;Ellsworth Municipal;Ellsworth;KS;3874750889;-9823061222
9K8;Kingman Municipal;Kingman;KS;3766660278;-9812264722
9M4;Ackerman-Choctaw County;Ackerman;MS;333034575;-8922840028
9M6;Kelly;Oak Grove;LA;3284921361;-9140390611
9M8;Sheridan-Grant County Regional;Sheridan;AR;3432842917;-9235098583
9S2;Scobey;Scobey;MT;4880772722;-10543947
9S4;Mineral County;Superior;MT;4716825944;-1148537411
9S5;Three Forks;Three Forks;MT;4587852778;-1115691389
9S7;Winifred;Winifred;MT;4755164778;-1093776792
9S9;Lexington;Lexington;OR;4545263139;-1196886361
9U0;Turner;Turner;MT;4885417361;-1084090214
9U3;Austin;Austin;NV;3946798056;-1171953703
9U4;Dixon;Dixon;WY;4103829806;-1074972869
9V5;Modisett;Rushville;NE;4273748639;-1024448947
9V6;Martin Municipal;Martin;SD;4316564083;-1017126953
9V9;Chamberlain Municipal;Chamberlain;SD;4376612222;-9932134
9W7;Currituck County;Currituck;NC;3639893194;-7601631111
A04;Centre Municipal;Centre;AL;3415987361;-8563512944
A14;Portage Creek;Portage Creek;AK;58906485;-1577141078
A29;Sitka SPB;Sitka;AK;5705213778;-1353462086
A30;Scott Valley;Fort Jones;CA;4155819444;-1228553103
A32;Butte Valley;Dorris;CA;4188709222;-1219755614
A61;Tuntutuliak;Tuntutuliak;AK;6033534556;-1626670094
A63;Twin Hills;Twin Hills;AK;5907562167;-1602730436
A79;Chignik Lake;Chignik Lake;AK;5625504722;-1587753614
A85;Kwigillingok;Kwigillingok;AK;5987644778;-1631675583
AAF;Apalachicola Municipal;Apalachicola;FL;2972754583;-8502744778
AAO;Colonel James Jabara;Wichita;KS;3774755556;-9722113889
AAS;Taylor County;Cambellsville;KY;3735827778;-8530941667
AAT;Alturas Municipal;Alturas;CA;41483;-1205653611
ABE;Lehigh Valley International;Allentown;PA;4065236278;-7544040167
ABI;Abilene Regional;Abilene;TX;3241132;-9968189722
ABO;Antonio (Nery) Juarbe Pol;Arecibo;PR;1845111111;-6667555556
ABQ;Albuquerque International;Albuquerque;NM;3504022222;-1066091944
ABR;Aberdeen Regional;Aberdeen;SD;4544905556;-9842183333
ABY;Southwest Georgia Regional;Albany;GA;31535515;-8419447333
ACB;Antrim County;Bellaire;MI;4498857611;-85198355
ACJ;Souther;Americus;GA;3211079917;-8418884806
ACK;Nantucket Memorial;Nantucket;MA;4125305194;-7006018139
ACQ;Waseca Municipal;Waseca;MN;4407346389;-9355294361
ACT;Waco Regional;Waco;TX;3161128833;-9723051917
ACV;Arcata;Arcata/Eureka;CA;4097811528;-1241086189
ACY;Atlantic City International;Atlantic City;NJ;3945758333;-7457716667
ACZ;Henderson;Wallace;NC;3471789028;-7800362444
ADC;Wadena Municipal;Wadena;MN;4645026972;-9521095472
ADG;Lenawee County;Adrian;MI;4186943667;-8407480528
ADH;Ada Municipal;Ada;OK;3480434056;-966712775
ADK;Adak;Adak;AK;5187796389;-1766460306
ADM;Ardmore Municipal;Ardmore;OK;3430320667;-9701952167
ADQ;Kodiak;Kodiak;AK;5774996778;-1524938553
ADS;Addison;Dallas/Addison;TX;3296855944;-9683644778
ADT;Atwood-Rawlins County City-County;Atwood;KS;3984013889;-1010420278
ADU;Audubon Municipal;Audubon;IA;4170137556;-9492054167
AEG;Double Eagle II;Albuquerque;NM;3514515278;-1067951617
AEL;Albert Lea Municipal;Albert Lea;MN;4368151278;-9336723778
AEX;Alexandria International;Alexandria;LA;3132737167;-9254855611
AFE;Kake;Kake;AK;5696048139;-1339082694
AFJ;Washington County;Washington;PA;4013648833;-8029020083
AFK;Nebraska City Municipal;Nebraska City;NE;4060688889;-9586569444
AFM;Ambler;Ambler;AK;6710610472;-1578536203
AFN;Jaffrey Municipal Silver Ranch;Jaffrey;NH;4280513417;-7200302194
AFO;Afton Municipal;Afton;WY;4271124583;-1109421639
AFW;Fort Worth Alliance;Fort Worth;TX;3298763889;-9731880556
AGC;Allegheny Cty;Pittsburgh;PA;4035440139;-7993016889
AGN;Angoon SPB;Angoon;AK;5750355528;-1345850939
AGO;Magnolia Municipal;Magnolia;AR;3322802111;-9321696861
AGS;Bush;Augusta;GA;33369955;-8196449611
AGZ;Wagner Municipal;Wagner;SD;4306332694;-9829618972
AHH;Amery Municipal;Amery;WI;4528114833;-9237539222
AHN;Athens Municipal;Athens;GA;3394859528;-8332634694
AHP;Port Alexander SPB;Port Alexander;AK;5624684222;-1346481539
